DATE	USD	GBP	EUR
2017/9/7	109.19	142.43	130.15
2017/9/8	108.42	142.05	130.39
2017/9/11	108.45	142.96	130.24
2017/9/12	109.52	144.15	130.83
2017/9/13	110.15	146.33	131.79
2017/9/14	110.66	146.1	131.44
2017/9/15	110.22	147.6	131.25
2017/9/19	111.44	150.69	133.3
2017/9/20	111.63	150.83	133.86
2017/9/21	112.5	151.82	133.63
2017/9/22	112.3	152.45	134.09
2017/9/25	112.53	152.28	134.21
2017/9/26	111.62	150.35	132.28
2017/9/27	112.38	151.08	132.38
2017/9/28	112.96	151.41	132.64
2017/9/29	112.74	151.34	132.81
2017/10/2	112.79	150.89	133
2017/10/3	112.98	149.8	132.45
2017/10/4	112.61	149.34	132.52
2017/10/5	112.82	149.32	132.6
2017/10/6	112.9	147.92	132.17
2017/10/10	112.79	148.33	132.49
2017/10/11	112.32	148.46	132.77
2017/10/12	112.46	148.93	133.43
2017/10/13	112.29	148.96	132.94
2017/10/16	112.08	148.94	132.36
2017/10/17	112.24	148.67	132.27
2017/10/18	112.24	148.09	132.12
2017/10/19	112.93	149.29	133.38
2017/10/20	112.78	148.31	133.6
2017/10/23	113.88	150.05	133.89
2017/10/24	113.37	149.74	133.28
2017/10/25	113.94	149.57	133.9
2017/10/26	113.55	150.64	134.19
2017/10/27	114.18	149.87	132.76
2017/10/30	113.75	149.4	131.92
2017/10/31	113.16	149.42	131.72
2017/11/1	113.86	151.25	132.53
2017/11/2	114.06	151.32	132.7
2017/11/6	114.38	149.46	132.7
2017/11/7	113.73	149.77	132.07
2017/11/8	113.76	149.81	131.88
2017/11/9	114.06	149.53	132.15
2017/11/10	113.39	149.03	132.09
2017/11/13	113.68	149.17	132.36
2017/11/14	113.66	149.19	132.65
2017/11/15	113.5	149.34	133.81
2017/11/16	113.02	148.84	133.08
2017/11/17	112.97	149.19	133.14
2017/11/20	112.19	148.16	131.74
2017/11/21	112.66	149.2	132.27
2017/11/22	112.38	148.91	131.9
2017/11/24	111.47	148.22	131.92
2017/11/27	111.62	148.71	133
2017/11/28	111	147.96	132.15
2017/11/29	111.62	149.18	132.24
2017/11/30	112.07	150.31	132.81
2017/12/1	112.49	152.4	134
2017/12/4	112.75	151.99	133.82
2017/12/5	112.47	151.49	133.48
2017/12/6	112.49	150.95	132.92
2017/12/7	112.51	150.54	132.68
2017/12/8	113.29	152.54	133.27
2017/12/11	113.65	152.28	133.78
2017/12/12	113.59	151.63	133.73
2017/12/13	113.47	151.16	133.29
2017/12/14	112.81	151.41	133.51
2017/12/15	112.4	150.99	132.45
2017/12/18	112.83	150.36	132.56
2017/12/19	112.65	150.68	132.74
2017/12/20	112.99	151.37	133.79
2017/12/21	113.28	151.44	134.54
2017/12/22	113.43	151.75	134.36
2017/12/25	113.32	151.63	134.18
2017/12/26	113.4	151.66	134.56
2017/12/27	113.41	151.69	134.49
2017/12/28	113.5	152.06	134.82
2017/12/29	113.05	152.02	134.95
2018/1/4	112.75	152.3	135.35
2018/1/5	112.84	153.06	136.21
2018/1/9	113.15	153.5	135.43
2018/1/10	112.45	152.17	134.21
2018/1/11	111.52	150.64	133.3
2018/1/12	111.23	150.85	134.14
2018/1/15	110.91	152.36	135.2
2018/1/16	110.86	152.98	135.93
2018/1/17	110.37	152.59	135.83
2018/1/18	111.28	153.64	135.65
2018/1/19	111.11	154.33	135.87
2018/1/22	110.77	153.79	135.6
2018/1/23	110.98	155.25	136.13
2018/1/24	110.26	154.46	135.54
2018/1/25	109.51	155.82	135.7
2018/1/26	109.79	155.44	136.14
2018/1/29	108.72	153.93	135.02
2018/1/30	109.02	153.3	134.86
2018/1/31	108.86	154.11	135.14
2018/2/1	109.22	155.09	135.59
2018/2/2	109.46	156.13	136.87
2018/2/5	109.9	155.17	136.83
2018/2/6	109.08	152.4	135.05
2018/2/7	109.44	152.82	135.62
2018/2/8	109.43	151.89	134.23
2018/2/9	108.88	151.67	133.42
2018/2/13	108.69	150.46	133.53
2018/2/14	107.86	149.82	133.23
2018/2/15	106.82	149.61	132.99
2018/2/16	106.29	149.91	132.88
2018/2/19	106.31	149.29	132.07
2018/2/20	106.8	149.45	132.51
2018/2/21	107.53	150.55	132.63
2018/2/22	107.54	149.52	131.92
2018/2/23	107.01	149.35	131.85
2018/2/26	106.98	149.5	131.48
2018/2/27	106.81	149.26	131.73
2018/2/28	107.38	149.29	131.27
2018/3/1	106.75	146.79	130.1
2018/3/2	106.28	146.45	130.41
2018/3/5	105.56	145.65	130.14
2018/3/6	106.28	147.25	131.21
2018/3/7	105.64	146.77	131.13
2018/3/8	106.14	147.58	131.67
2018/3/9	106.74	147.35	131.39
2018/3/12	106.97	148.25	131.66
2018/3/13	106.37	147.91	131.22
2018/3/14	106.7	149.13	132.19
2018/3/15	106.04	148.17	131.22
2018/3/16	106.33	148.1	130.84
2018/3/19	105.96	147.72	130.06
2018/3/20	106.14	148.94	131.01
2018/3/22	105.66	149.7	130.67
2018/3/23	104.94	148.21	129.49
2018/3/26	104.96	148.62	129.77
2018/3/27	105.65	150.34	131.52
2018/3/28	105.51	149.55	130.93
2018/3/29	106.84	150.22	131.46
2018/3/30	106.27	148.87	130.58
2018/4/2	106.32	149.29	130.95
2018/4/3	105.85	148.71	130.2
2018/4/4	106.52	149.97	130.74
2018/4/5	106.86	150.63	131.27
2018/4/6	107.22	150.19	131.27
2018/4/9	106.89	150.64	131.16
2018/4/10	106.76	150.94	131.56
2018/4/11	107.1	151.87	132.36
2018/4/12	106.91	151.76	132.28
2018/4/13	107.41	152.98	132.36
2018/4/16	107.51	153.28	132.58
2018/4/17	107.11	153.63	132.62
2018/4/18	107.21	153.3	132.63
2018/4/19	107.49	152.58	132.95
2018/4/20	107.53	151.42	132.71
2018/4/23	107.82	151.07	132.26
2018/4/24	108.77	151.55	132.72
2018/4/25	108.89	152.3	133.15
2018/4/26	109.37	152.51	133.11
2018/4/27	109.35	152.15	132.35
2018/5/1	109.36	150.58	132.1
2018/5/2	109.9	149.5	131.76
2018/5/7	108.98	147.58	130.36
2018/5/8	108.93	147.86	130.01
2018/5/9	109.32	148.04	129.62
2018/5/10	109.96	148.91	130.21
2018/5/11	109.47	148.03	130.42
2018/5/14	109.33	148.28	130.75
2018/5/15	109.74	148.88	130.96
2018/5/16	110.34	149.01	130.55
2018/5/17	110.36	149.46	130.35
2018/5/18	110.95	149.9	130.93
2018/5/21	111.09	149.49	130.48
2018/5/22	110.98	149.09	130.85
2018/5/23	110.88	148.9	130.59
2018/5/24	109.71	146.55	128.39
2018/5/25	109.58	146.53	128.42
2018/5/28	109.54	145.85	128.15
2018/5/29	109.21	145.35	126.96
2018/5/30	108.41	143.6	125.06
2018/5/31	108.71	144.56	126.72
2018/6/1	108.94	144.77	127.34
2018/6/4	109.7	146.66	128.03
2018/6/5	109.9	146.31	128.48
2018/6/6	109.83	147.22	128.7
2018/6/7	110.16	147.96	129.85
2018/6/8	109.87	147.46	129.69
2018/6/11	109.44	146.79	129.08
2018/6/12	110.32	147.34	129.61
2018/6/13	110.52	147.77	129.82
2018/6/14	110.33	147.54	130.08
2018/6/15	110.67	146.65	127.88
2018/6/18	110.55	146.63	128.02
2018/6/19	110.15	146.09	128.1
2018/6/20	110.03	144.83	127.37
2018/6/21	110.43	145.46	127.83
2018/6/22	110.08	145.94	127.75
2018/6/25	109.69	145.36	127.82
2018/6/26	109.56	145.48	128.21
2018/6/27	109.91	145.36	128.07
2018/6/28	110.01	144.25	127.15
2018/6/29	110.54	144.55	127.88
2018/7/2	110.88	146.26	129.34
2018/7/3	110.94	145.68	129.08
2018/7/4	110.35	145.7	128.73
2018/7/5	110.54	146.16	128.83
2018/7/6	110.73	146.34	129.4
2018/7/9	110.5	146.82	129.87
2018/7/10	111.06	147.24	130.57
2018/7/11	110.93	146.99	130.04
2018/7/12	112.2	148.1	130.89
2018/7/13	112.71	148.55	131.46
2018/7/17	112.46	148.84	131.65
2018/7/18	112.99	148.16	131.71
2018/7/19	112.76	147.41	131.34
2018/7/20	112.61	146.58	131.2
2018/7/23	110.95	145.85	130.26
2018/7/24	111.29	145.75	130.06
2018/7/25	111.31	146.39	130.11
2018/7/26	110.72	146.18	129.87
2018/7/27	111.18	145.67	129.4
2018/7/30	111.1	145.67	129.52
2018/7/31	111.01	145.71	129.92
2018/8/1	111.87	146.72	130.76
2018/8/2	111.73	146.59	130.24
2018/8/3	111.81	145.55	129.5
